X,Y,Z
-0.0597265,-0.141439,2.45511
-0.0419455,-0.580355,2462
-0.022215,-0.934323,2.55539
-0.00558852,-0.967834,2.48545
-0.148057,-0.0565819,2.44621
-0.161935,-0.00237154,2.49463
-0.17163,0.311549,2.4843
-0.165361,0.519736,2.43792
-0.363044,0.231501,2.45145
-0.571141,0.247887,2.3195
-0.764776,0.25588,2.18572
-0.806728,0.241034,2.14913
0.0174458,0.256837,2.53935
0.265155,0.282805,2.51557
0.467184,0.312583,2.49318
0.559477,0.327014,2.46794
-0.22525,-0.146792,2.41341
-0.235101,-0.584071,2.46519
-0.24264,-0.929389,2.5482
-0.225961,-0.962787,2.47832
-0.0596728,-0.141251,2.45528
-0.0419512,-0.580341,2.46202
-0.0221909,-0.934395,2.55541
-0.00553326,-0.967912,2.48547
-0.148017,-0.0563367,2.44628
-0.161919,-0.00220885,2.49469
-0.171596,0.311529,2.48432
-0.165378,0.519756,2.43801
-0.363029,0.231706,2.45136
-0.572579,0.248971,2.31778
-0.763054,0.256151,2.18626
-0.806648,0.241781,2.14892
0.0175419,0.257271,2.53954
0.265406,0.28381,2.51556
0.467337,0.31348,2.49297
0.559997,0.327849,2.46772
-0.225223,-0.146618,2.41336
-0.235101,-0.584057,2.46521
-0.242643,-0.929169,2.54816
-0.225926,-0.962569,2.47828
-0.0596242,-0.141059,2.45546
-0.041957,-0.580328,2.46205
-0.0221667,-0.934491,2.55543
-0.00547536,-0.968013,2.4855
-0.147977,-0.0560998,2.44634
-0.161902,-0.00204739,2.49474
-0.171566,0.31151,2.48434
-0.165391,0.519786,2.43812
-0.363013,0.231899,2.45127
-0.574625,0.249929,2.31558
-0.763747,0.255909,2.18513
-0.806534,0.242447,2.14872
0.0176325,0.257664,2.53973
0.265617,0.28462,2.51556
0.467459,0.314133,2.49281
0.560373,0.328509,2.46757
-0.225195,-0.146443,2.41331
-0.235103,-0.584042,2.46523
-0.242655,-0.928943,2.5481
-0.225899,-0.962347,2.47824
-0.059575,-0.140876,2.45563
-0.0419607,-0.58031,2.46208
-0.022147,-0.934568,2.55546
-0.00542456,-0.968094,2.48554
-0.147926,-0.0558712,2.44641
-0.16187,-0.00187879,2.4948
-0.171481,0.311509,2.48437
-0.165396,0.519841,2.43826
-0.362978,0.232077,2.45119
-0.575254,0.250381,2.31484
-0.760649,0.255253,2.18756
-0.806421,0.242993,2.14855
0.0177357,0.25805,2.53991
0.26581,0.285278,2.51558
0.467567,0.314607,2.49272
0.560697,0.32895,2.46762
-0.225158,-0.14627,2.41326
-0.235104,-0.584028,2.46524
-0.242668,-0.92872,2.54804
-0.225871,-0.962128,2.47819
-0.0595237,-0.1407,2.45579
-0.0419643,-0.580293,2.46211
-0.0221573,-0.934551,2.5555
-0.00540477,-0.968075,2.48559
-0.147878,-0.0556607,2.44647
-0.16184,-0.00171732,2.49486
-0.171393,0.311512,2.48441
-0.165397,0.519901,2.4384
-0.362913,0.23225,2.45111
-0.574837,0.250357,2.31501
-0.754014,0.254115,2.19232
-0.806304,0.243396,2.14838
0.0178355,0.258414,2.5401
0.26597,0.285792,2.5156
0.467665,0.314945,2.49266
0.560958,0.329244,2.46775
-0.22512,-0.146105,2.41322
-0.235104,-0.584014,2.46526
-0.242679,-0.928568,2.54802
-0.225848,-0.961978,2.47817
-0.0594783,-0.140531,2.45595
-0.0419683,-0.580275,2.46214
-0.0221576,-0.934594,2.55551
-0.00538012,-0.968117,2.48561
-0.147835,-0.0554719,2.44653
-0.161813,-0.00156886,2.49491
-0.171328,0.311517,2.48445
-0.165396,0.519989,2.43855
-0.36284,0.232412,2.45103
-0.574187,0.250201,2.31541
-0.749529,0.253081,2.19568
-0.806195,0.243658,2.14827
0.0179238,0.258731,2.54026
0.266096,0.286188,2.51561
0.467784,0.315114,2.49264
0.561226,0.329238,2.46815
-0.225082,-0.145951,2.41318
-0.235104,-0.584001,2.46528
-0.242687,-0.928439,2548
-0.225825,-0.961849,2.47816
-0.0594397,-0.140378,2.4561
-0.0419736,-0.580254,2.46218
-0.0221546,-0.934608,2.55552
-0.00535629,-0.968128,2.48563
-0.147794,-0.0552986,2.44658
-0.161787,-0.00143019,2.49496
-0.171278,0.311521,2.48448
-0.165386,0.520072,2.43871
-0.362768,0.232561,2.45096
-0.57348,0.249968,2.31588
-0.746331,0.251373,2.19808
-0.8061,0.243806,2.14812
0.0180029,0.258995,2.5404
0.266051,0.286411,2.51569
0.467688,0.315027,2.49265
0.561093,0.328914,2.46863
-0.225044,-0.145806,2.41314
-0.235102,-0.583988,2.4653
-0.242691,-0.928379,2.54799
-0.225812,-0.961789,2.47815
-0.0593988,-0.140234,2.45625
-0.0419785,-0.580232,2.46221
-0.0221526,-0.93461,2.55553
-0.00533451,-0.968124,2.48564
-0.147758,-0.0551394,2.44663
-0.161764,-0.00129718,2.49501
-0.171237,0.311529,2.48451
-0.165376,0.520152,2.43885
-0.362707,0.232694,2.4509
-0.572782,0.249694,2.31636
-0.743997,0.249289,2.19993
-0.805949,0.243773,2.14793
0.0180735,0.259221,2.54052
0.26592,0.286482,2.5158
0.467478,0.314609,2.49272
0.560728,0.327796,2.46906
-0.22501,-0.145671,2.4131
-0.235098,-0.583975,2.46532
-0.242696,-0.928335,2.54799
-0.225803,-0.961744,2.47815
-0.0593621,-0.140105,2.45638
-0.0419831,-0.58021,2.46224
-0.022151,-0.934602,2.55554
-0.00531374,-0.96811,2.48566
-0.147726,-0.0549962,2.44667
-0.161744,-0.00117222,2.49505
-0.171215,0.311533,2.48452
-0.165364,0.520225,2.43897
-0.362656,0.232819,2.45085
-0.570222,0.247561,2.31881
-0.758171,0.239797,2.18684
-0.805681,0.243167,2.1475
0.0181312,0.25941,2.54062
0.26577,0.286488,2.51591
0.467248,0.313964,2.49285
0.525266,0.309585,2.48298
-0.224978,-0.145546,2.41307
-0.235094,-0.583961,2.46534
-0.242701,-0.928304,2.54798
-0.225796,-0.961714,2.47815
-0.059329,-0.13999,2.4565
-0.041985,-0.580189,2.46228
-0.0221536,-0.9346,2.55554
-0.00530281,-0.968105,2.48567
-0.147697,-0.0548654,2.44671
-0.161724,-0.00105275,2.4951
-0.171194,0.311543,2.48454
-0.165352,0.520294,2.4391
-0.362611,0.232929,2.45081
-0.567024,0.244876,2.32186
-0.74991,0.236151,2.19282
-0.805333,0.242016,2.14697
0.0181823,0.259572,2.5407
0.265643,0.286421,2.51604
0.467076,0.313145,2.49307
0.52914,0.306195,2.48178
-0.224949,-0.145431,2.41305
-0.235088,-0.583947,2.46535
-0.242706,-0.928281,2.54798
-0.225791,-0.96169,2.47815
-0.0592985,-0.139885,2.4566
-0.0419876,-0.580167,2.46231
-0.0221659,-0.934581,2.55555
-0.00529877,-0.968084,2.48568
-0.147671,-0.0547497,2.44675
-0.161706,-0.000942391,2.49514
-0.171175,0.311558,2.48455
-0.165345,0.520371,2.43924
-0.362577,0.233031,2.45078
-0.563816,0.242065,2.32489
-0.74251,0.234085,2.19853
-0.804865,0.240255,2.14657
0.0182228,0.259689,2.54077
0.265507,0.286258,2.51614
0.46693,0.311866,2.49346
0.535684,0.304036,2.47978
-0.224924,-0.145329,2.41303
-0.235083,-0.583932,2.46537
-0.242701,-0.92831,2.54797
-0.22577,-0.961723,2.47815
-0.0592737,-0.139797,2.4567
-0.0419904,-0.580139,2.46234
-0.0221796,-0.934557,2.55556
-0.00529774,-0.968059,2.4857
-0.147651,-0.0546497,2.44678
-0.16169,-0.00084499,2.49517
-0.17116,0.311571,2.48456
-0.165349,0.520465,2.43941
-0.362548,0.233121,2.45076
-0.560829,0.239508,2.32758
-0.737062,0.231794,2.20498
-0.804172,0.237362,2.14709
0.0182565,0.259781,2.54082
0.265206,0.285742,2.51626
0.46662,0.310194,2.49405
0.540987,0.302739,2.47814
-0.224904,-0.145239,2.41301
-0.235078,-0.583916,2.46539
-0.242696,-0.928348,2.54797
-0.225751,-0.961764,2.47815
-0.059254,-0.139722,2.45677
-0.0419935,-0.580112,2.46237
-0.0221943,-0.934531,2.55557
-0.00529896,-0.968032,2.48571
-0.147636,-0.0545648,2.44681
-0.161676,-0.000757653,2.49521
-0.171149,0.311583,2.48457
-0.16535,0.520562,2.43959
-0.36253,0.233214,2.45075
-0.55844,0.237444,2.32973
-0.733362,0.230017,2.21002
-0.803619,0.234224,2.14804
0.0182752,0.259836,2.54085
0.264715,0.284713,2.51641
0.466172,0.308206,2.49464
0.544921,0.301403,2.47634
-0.224889,-0.145159,2413
-0.235071,-0.583903,2.46542
-0.242692,-0.928392,2.54797
-0.225736,-0.961812,2.47815
-0.059241,-0.139661,2.45683
-0.0419941,-0.580084,2.4624
-0.0222128,-0.934533,2.55561
-0.00530566,-0.968032,2.48575
-0.147625,-0.054492,2.44684
-0.161663,-0.000678836,2.49523
-0.171137,0.311601,2.48458
-0.165374,0.520633,2.43975
-0.362524,0.233305,2.45076
-0.556787,0.235869,2.33134
-0.731021,0.228794,2.21326
-0.803203,0.231147,2.14914
0.0182876,0.259875,2.54087
0.264372,0.283398,2.51658
0.465956,0.305631,2.49516
0.54852,0.299978,2.47471
-0.224883,-0.14509,2.41299
-0.235064,-0.583891,2.46544
-0.242681,-0.92838,2.54799
-0.225717,-0.961801,2.47817
-0.059234,-0.139613,2.45688
-0.0419944,-0.580036,2.46243
-0.022235,-0.934554,2.55564
-0.00531925,-0.96805,2.48577
-0.147619,-0.0544369,2.44685
-0.161652,-0.00061418,2.49526
-0.171127,0.311619,2.48459
-0.1654,0.520693,2.43988
-0.362521,0.233386,2.45077
-0.555614,0.234661,2.33254
-0.729473,0.227767,2.21557
-0.802759,0.227386,2.15048
0.0182626,0.25984,2.54082
0.264189,0.281983,2.51674
0.46605,0.301825,2.49556
0.551686,0.298395,2.47329
-0.224881,-0.145029,2.41299
-0.235056,-0.583878,2.46547
-0.242672,-0.928376,2548
-0.225706,-0.961799,2.47818
-0.0592307,-0.139576,2.45691
-0.0419947,-0.579987,2.46246
-0.0222565,-0.934589,2.55566
-0.00533752,-0.968083,2.4858
-0.147617,-0.0543949,2.44687
-0.161644,-0.000558984,2.49528
-0.171132,0.311648,2.4846
-0.165434,0.520739,2.44003
-0.362535,0.233479,2.4508
-0.554777,0.233631,2.33353
-0.728413,0.226826,2.21729
-0.802358,0.223752,2.15173
0.0182061,0.259695,2.54073
0.263991,0.280284,2.51686
0.466119,0.297891,2.49586
0.553939,0.296994,2.47222
-0.224881,-0.14498,2.41299
-0.235048,-0.583867,2.46549
-0.24266,-0.928369,2.54802
-0.225697,-0.961794,2.4782
-0.0592303,-0.13955,2.45694
-0.0419839,-0.579945,2.4625
-0.022277,-0.934619,2.55569
-0.00535915,-0.968112,2.48583
-0.147617,-0.0543657,2.44688
-0.161639,-0.000515927,2.4953
-0.171142,0.311682,2.4846
-0.165472,0.5208,2.44019
-0.362546,0.23354,2.45084
-0.555531,0.232815,2.33329
-0.729724,0.225121,2.21779
-0.802022,0.219945,2.15308
0.0181294,0.259476,2.5406
0.26294,0.27711,2.51704
0.465304,0.293921,2.49606
0.555055,0.29582,2.47149
-0.224882,-0.14494,2.41299
-0.23504,-0.583854,2.46552
-0.242653,-0.928369,2.54804
-0.225691,-0.961795,2.47821
-0.0592317,-0.139532,2.45696
-0.0419647,-0.579905,2.46256
-0.0222943,-0.934648,2.55572
-0.0053799,-0.968141,2.48586
-0.147618,-0.0543461,2.44689
-0.161635,-0.00048523,2.49532
-0.171147,0.311707,2.4846
-0.165513,0.520848,2.44034
-0.362561,0.233589,2.45088
-0.556476,0.231818,2.33304
-0.731257,0.223012,2.21789
-0.80227,0.215229,2.15494
0.018037,0.259218,2.54046
0.261651,0.27386,2.51727
0.464229,0.290038,2.49628
0.555591,0.294062,2.47077
-0.224886,-0.144912,2413
-0.235034,-0.583842,2.46554
-0.242649,-0.928375,2.54805
-0.22569,-0.961803,2.47822
-0.0592368,-0.13952,2.45698
-0.0419483,-0.579861,2.46262
-0.0223076,-0.934665,2.55574
-0.00539793,-0.968159,2.48588
-0.147624,-0.0543324,2.4469
-0.161635,-0.000462675,2.49533
-0.17121,0.311738,2.48459
-0.165556,0.520886,2.44049
-0.362589,0.233633,2.45095
-0.557122,0.23077,2.33306
-0.73265,0.219051,2.21808
-0.802464,0.210885,2.15649
0.0179317,0.258932,2.54029
0.25993,0.270355,2.5176
0.462851,0.286921,2.49633
0.555255,0.291743,2.46996
-0.224893,-0.144889,2413
-0.235028,-0.583827,2.46557
-0.242646,-0.928314,2.54806
-0.225701,-0.961744,2.47823
-0.059245,-0.139513,2.45699
-0.0419315,-0.579818,2.46268
-0.0223356,-0.934663,2.55577
-0.00544074,-0.968155,2.48592
-0.147631,-0.0543238,2.44691
-0.161637,-0.000445356,2.49535
-0.171306,0.311769,2.48459
-0.165608,0.520925,2.44063
-0.362629,0.233662,2.45104
-0.55817,0.229758,2.33289
-0.73451,0.215118,2.21801
-0.803085,0.206287,2.15754
0.0178239,0.258632,2.54013
0.258165,0.267122,2.51798
0.461303,0.283907,2.49625
0.554254,0.28874,2.46924
-0.2249,-0.144871,2.41302
-0.235023,-0.583811,2.46559
-0.242646,-0.928254,2.54807
-0.225717,-0.961686,2.47824
-0.0592528,-0.13951,2457
-0.0419196,-0.579786,2.46272
-0.0223649,-0.93464,2.55582
-0.00548854,-0.968128,2.48596
-0.147644,-0.0543244,2.44692
-0.16164,-0.000434117,2.49536
-0.171406,0.311797,2.48458
-0.165653,0.520954,2.44075
-0.362668,0.233679,2.45114
-0.559224,0.229058,2.33254
-0.736259,0.211781,2.2179
-0.803836,0.202138,2.15831
0.0177127,0.258323,2.53996
0.256596,0.264352,2.51832
0.459793,0.281079,2.49596
0.552416,0.283658,2.46798
-0.224911,-0.144861,2.41304
-0.235019,-0.583796,2.46562
-0.242644,-0.928198,2.54809
-0.225732,-0.961632,2.47825
-0.059265,-0.139512,2457
-0.0419113,-0.579756,2.46276
-0.0223977,-0.93461,2.55587
-0.00554243,-0.968095,2.48602
-0.14766,-0.0543302,2.44693
-0.161644,-0.000426139,2.49537
-0.171485,0.311818,2.48457
-0.165696,0.520977,2.44086
-0.362714,0.233684,2.45124
-0.559431,0.228856,2.33219
-0.736911,0.209208,2.21851
-0.804535,0.19879,2.15901
0.0176085,0.258033,2.5398
0.255281,0.262053,2.51855
0.458419,0.27828,2.49577
0.550786,0.279246,2.46715
-0.224929,-0.144857,2.41307
-0.235017,-0.583784,2.46565
-0.242646,-0.928156,2.54809
-0.22575,-0.961589,2.47825
-0.0592811,-0.139518,2.45701
-0.0419051,-0.579729,2.46278
-0.0224332,-0.934572,2.55591
-0.00560223,-0.968051,2.48606
-0.147678,-0.0543454,2.44695
-0.161648,-0.000425096,2.49538
-0.171531,0.311867,2.48462
-0.165733,0.520997,2.44094
-0.362768,0.233664,2.45137
-0.559421,0.228817,2.33177
-0.737257,0.206992,2.21928
-0.805201,0.19584,2.15965
0.0175105,0.257761,2.53966
0.25349,0.259635,2.51874
0.456502,0.275312,2.49544
0.548717,0.275445,2.46657
-0.224951,-0.144864,2.41311
-0.235014,-0.583772,2.46567
-0.242647,-0.928117,2.5481
-0.225769,-0.961548,2.47825
-0.0592988,-0.139528,2.45701
-0.0419018,-0.579707,2.4628
-0.0224798,-0.934529,2.55596
-0.00567886,-968,2.48611
-0.147701,-0.0543743,2.44697
-0.161654,-0.000429542,2.4954
-0.171576,0.31192,2.48468
-0.165759,0.521011,2.44099
-0.362817,0.233627,2.45149
-0.55915,0.228894,2.33135
-0.737274,0.205044,2.22023
-0.806005,0.193047,2.16049
0.0174168,0.257488,2.53952
0.252235,0.257669,2.51888
0.455124,0.272587,2.49534
0.547227,0.272285,2.46621
-0.224977,-0.144883,2.41317
-0.235011,-0.583765,2.4657
-0.242646,-0.928092,2.5481
-0.225782,-0.961521,2.47825
-0.0593207,-0.139545,2.45701
-0.041899,-0.579688,2.46282
-0.0225208,-0.934473,2.55599
-0.00574858,-0.967936,2.48614
-0.14773,-0.0544114,2.44699
-0.161662,-0.000437281,2.49542
-0.171629,0.311977,2.48472
-0.165789,0.521023,2.44104
-0.362893,0.233552,2.45165
-0.55875,0.229033,2.33093
-0.737122,0.203227,2.22132
-0.80666,0.190591,2.16118
0.0173238,0.257231,2.5394
0.251134,0.255887,2.51894
0.453952,0.270254,2.49519
0.545904,0.269411,2.46591
-0.225008,-0.144912,2.41323
-0.235007,-0.583762,2.46573
-0.242647,-0.928076,2.54811
-0.225795,-0.961504,2.47826
-0.0593455,-0.139566,2.45701
-0.0418972,-0.579674,2.46283
-0.0225511,-0.934416,2.55601
-0.00580677,-0.96787,2.48616
-0.147767,-0.054463,2.44702
-0.161674,-0.000452185,2.49544
-0.171687,0.312035,2.48477
-0.165819,0.52103,2.44109
-0.362994,0.23343,2.45183
-0.558581,0.22725,2.33163
-0.737068,0.201829,2.2221
-0.807124,0.188299,2.16196
0.017222,0.256977,2.53929
0.250238,0.254239,2.51896
0.452979,0.267843,2.49497
0.544712,0.266434,2.46541
-0.22505,-0.144955,2.41331
-0.235003,-0.583769,2.46578
-0.242647,-0.928063,2.54811
-0.22581,-0.961489,2.47826
-0.059376,-0.139595,2.45701
-0.041897,-0.579664,2.46283
-0.0225821,-0.934357,2.55603
-0.00586696,-0.967803,2.48617
-0.147807,-0.0545208,2.44704
-0.161686,-0.00046858,2.49546
-0.171728,0.312093,2.48482
-0.165847,0.521036,2.44112
-0.363117,0.233252,2.45204
-0.558332,0.224388,2.33305
-0.736846,0.200444,2.22293
-0.807234,0.186038,2.16288
0.0171162,0.256715,2.53919
0.249442,0.252679,2.51895
0.452086,0.265278,2.49457
0.543746,0.263844,2.46496
-0.225096,-0.145005,2.41338
-0.234998,-0.583777,2.46582
-0.242648,-0.928054,2.54811
-0.225829,-0.961479,2.47826
-0.059411,-0.139632,2457
-0.0418979,-0.579654,2.46284
-0.0225986,-0.934328,2.55605
-0.0059056,-0.967768,2.48618
-0.147845,-0.0545926,2.44707
-0.161695,-0.00049282,2.49549
-0.171755,0.312155,2.48487
-0.165876,0.521041,2.44114
-0.363245,0.233002,2.45228
-0.558269,0.221596,2.33451
-0.736642,0.19906,2.22371
-0.80712,0.183626,2.16394
0.0170087,0.256454,2.5391
0.248638,0.251153,2.51894
0.45111,0.262365,2.49378
0.542921,0.261483,2.46466
-0.225144,-0.145071,2.41347
-0.234993,-0.583788,2.46586
-0.242655,-0.928029,2.54811
-0.225861,-0.961449,2.47825
-0.0594446,-0.139672,2.45699
-0.041898,-0.579648,2.46284
-0.0226091,-0.934315,2.55606
-0.00593359,-0.967754,2.48619
-0.147885,-0.0546859,2.4471
-0.161706,-0.00052802,2.49552
-0.171803,0.312209,2.48491
-0.165903,0.521044,2.44116
-0.36338,0.232673,2.45258
-0.558318,0.219084,2.33586
-0.736447,0.197607,2.22445
-0.806463,0.180484,2.1651
0.016903,0.2562,2.53902
0.24786,0.249515,2.51901
0.450241,0.259728,2.49305
0.542001,0.258142,2.46425
-0.225188,-0.145162,2.41358
-0.234988,-0.5838,2.46591
-0.242664,-0.928003,2.54812
-0.225899,-0.961416,2.47825
-0.0594767,-0.139722,2.45698
-0.0418983,-0.579642,2.46284
-0.0226128,-0.93428,2.55608
-0.00595919,-0.96772,2.48621
-0.147926,-0.0547922,2.44714
-0.161716,-0.000570982,2.49555
-0.17185,0.312259,2.48494
-0.165933,0.521041,2.44117
-0.363518,0.232309,2.4529
-0.558404,0.216882,2.33708
-0.736253,0.196268,2.22509
-0.805922,0.177879,2.16598
0.0168053,0.255966,2.53895
0.247177,0.247981,2.51909
0.449447,0.257122,2.49203
0.541208,0.254723,2.46366
-0.225231,-0.145278,2.4137
-0.234981,-0.58381,2.46595
-0.242675,-0.927974,2.54812
-0.225943,-0.961379,2.47824
-0.0595074,-0.139776,2.45697
-0.0418983,-0.579638,2.46285
-0.0226133,-0.93425,2.55609
-0.00598022,-0.967691,2.48622
-0.14797,-0.0549248,2.44718
-0.16173,-0.000632459,2.49559
-0.171907,0.312297,2.48498
-0.165958,0.521038,2.44119
-0.36359,0.231875,2.45324
-0.558537,0.214941,2.33821
-0.736108,0.194957,2.22576
-0.805313,0.175291,2.16723
0.0167135,0.25574,2.5389
0.246494,0.246525,2.5192
0.448659,0.254745,2491
0.540433,0.251504,2.46309
-0.225269,-0.145412,2.41383
-0.234973,-0.583822,2.46599
-0.242687,-0.927941,2.54812
-0.225989,-0.961339,2.47824
-0.0595392,-0.139838,2.45696
-0.0418923,-0.579656,2.46286
-0.0226152,-0.934237,2.5561
-0.00599521,-0.967677,2.48622
-0.148015,-0.0550696,2.44723
-0.161745,-0.000701063,2.49563
-0.171964,0.312336,2.48501
-0.165979,0.521033,2.4412
-0.363651,0.231468,2.45355
-0.558656,0.213307,2.33914
-0.736003,0.1937,2.22641
-0.804669,0.17274,2.16844
0.0166248,0.255526,2.53886
0.245935,0.245123,2.51933
0.448072,0.252705,2.49018
0.539854,0.248743,2.4626
-0.225305,-0.145556,2.41397
-0.234966,-0.583833,2.46602
-0.2427,-0.92791,2.54812
-0.226035,-0.961301,2.47824
-0.0595717,-0.139908,2.45695
-0.0418877,-0.579673,2.46287
-0.0226149,-0.934225,2.5561
-0.00600734,-0.967664,2.48622
-0.148063,-0.0552263,2.44727
-0.161765,-0.000779715,2.49568
-0.172025,0.31237,2.48504
-0.165997,0.521027,2.4412
-0.363678,0.231039,2.45384
-0.558818,0.211945,2.33993
-0.735949,0.191986,2.22716
-0.804077,0.170498,2.16951
0.0165417,0.255333,2.53884
0.245506,0.24395,2.51946
0.447647,0.251079,2.48953
0.539467,0.246506,2.46231
-0.225339,-0.145703,2.4141
-0.234959,-0.583845,2.46606
-0.242717,-0.927889,2.54813
-0.226087,-0.961275,2.47824
-0.0596076,-0.139984,2.45694
-0.0418844,-0.579683,2.46288
-0.0226154,-0.934215,2.55611
-0.00601984,-0.967653,2.48622
-0.148121,-0.0554447,2.44733
-0.161791,-0.000892438,2.49572
-0.172089,0.312399,2.48506
-0.166017,0.521019,2.44121
-0.363685,0.230581,2.45412
-0.559021,0.210707,2.34063
-0.735953,0.190582,2.22774
-0.803564,0.168593,2.17045
0.0164591,0.255145,2.53882
0.245178,0.24286,2.51959
0.447326,0.24938,2.48886
0.539247,0.24462,2.46212
-0.225374,-0.145904,2.41426
-0.234953,-0.583857,2.4661
-0.242743,-0.927859,2.54813
-0.226154,-0.961238,2.47823
-0.0596532,-0.140095,2.45693
-0.0418818,-0.579691,2.46288
-0.0226193,-0.934187,2.55611
-0.00604288,-0.967624,2.48623
-0.148184,-0.0556695,2.44737
-0.161825,-0.0010161,2.49577
-0.172165,0.312419,2.48507
-0.166037,0.521007,2.44122
-0.3637,0.230154,2.45438
-0.559286,0.209586,2.34121
-0.736047,0.189342,2.22821
-0.803223,0.16693,2.17116
0.0163674,0.254952,2.53881
0.24492,0.241899,2.5197
0.447087,0.247775,2.48829
0.539099,0.243029,2.46195
-0.225412,-0.146111,2.41441
-0.234945,-0.58387,2.46614
-0.242765,-0.92784,2.54813
-0.226212,-0.961215,2.47823
-0.0597021,-0.140212,2.45692
-0.0418793,-0.579699,2.46289
-0.0226216,-0.934113,2.55611
-0.00607242,-0.967549,2.48621
-0.148246,-0.0558892,2.44742
-0.161861,-0.0011417,2.49581
-0.172258,0.312457,2.48509
-0.166058,0.52099,2.44122
-0.363696,0.229737,2.45462
-0.559568,0.208545,2.34171
-0.736189,0.188135,2.22864
-0.802961,0.165502,2.17169
0.016268,0.254751,2.53881
0.24466,0.240973,2.51983
0.446838,0.246191,2.48779
0.538947,0.241632,2.46181
-0.225448,-0.146307,2.41455
-0.234936,-0.583883,2.46617
-0.242787,-0.927871,2.54813
-0.22627,-0.961258,2.47821
-0.0597504,-0.140329,2.45691
-0.0418765,-0.579708,2.46289
-0.0226457,-0.933927,2.55609
-0.00613539,-0.967362,2.48618
-0.148305,-0.0561076,2.44747
-0.161899,-0.0012742,2.49586
-0.172386,0.312491,2.48511
-0.166086,0.520963,2.44122
-0.363701,0.229338,2.45484
-0.559864,0.207606,2.34209
-0.736373,0.186936,2.22896
-0.802861,0.16332,2.17179
0.016159,0.254541,2.53882
0.244434,0.240114,2.51995
0.44662,0.244384,2.48739
0.538823,0.240377,2.46169
-0.225479,-0.14651,2.41469
-0.234929,-0.583898,2.46621
-0.24281,-0.927914,2.54812
-0.226329,-0.961314,2.4782
-0.0597937,-0.140446,2.4569
-0.0418736,-0.579718,2.4629
-0.0226737,-0.933727,2.55607
-0.00620337,-0.967162,2.48615
-0.148358,-0.0563173,2.44751
-0.161933,-0.00140589,2.49591
-0.172458,0.312525,2.48514
-0.166115,0.520932,2.44122
-0.363709,0.228975,2.45504
-0.560165,0.20675,2.34239
-0.736597,0.18571,2.22924
-0.802865,0.161068,2.17168
0.0160548,0.254342,2.53884
0.244067,0.238899,2.52016
0.446263,0.242565,2.48703
0.538596,0.239184,2.46156
-0.225512,-0.146716,2.41483
-0.234924,-0.583912,2.46624
-0.242834,-0.927961,2.5481
-0.226387,-0.961375,2.47817
-0.059835,-0.14056,2.4569
-0.0418712,-0.579724,2.46291
-0.0226916,-0.933516,2.55604
-0.00626021,-0.966951,2.48611
-0.148408,-0.0565107,2.44756
-0.161966,-0.00152875,2.49595
-0.172508,0.312567,2.48516
-0.166146,0.520896,2.44122
-0.363727,0.228646,2.45523
-0.56044,0.205959,2.34263
-0.736805,0.184481,2.22946
-0.802953,0.159069,2.17156
0.0159596,0.254142,2.53887
0.243691,0.237759,2.52034
0.445884,0.240784,2.48673
0.538354,0.238121,2.46144
-0.225551,-0.146914,2.41497
-0.234919,-0.58393,2.46628
-0.242854,-0.928018,2.54811
-0.226437,-0.961445,2.47817
-0.0598751,-0.140669,2.45689
-0.0418692,-0.579726,2.46291
-0.0227051,-0.933314,2556
-0.00630897,-0.966751,2.48607
-0.148461,-0.0566995,2.4476
-0.162004,-0.00164965,2.49599
-0.172563,0.312606,2.48517
-0.166189,0.520848,2.44123
-0.363752,0.228356,2.4554
-0.56068,0.205277,2.34282
-0.737056,0.183023,2.22978
-0.803067,0.157341,2.17146
0.0158641,0.253944,2.53892
0.243388,0.236755,2.5205
0.445583,0.239215,2.48647
0.538172,0.237173,2.46139
-0.225595,-0.147108,2.41511
-0.234916,-0.583956,2.46632
-0.242872,-0.928072,2.54811
-0.226481,-0.961511,2.47817
-0.0599197,-0.140784,2.45688
-0.0418683,-0.579729,2.46291
-0.0227191,-0.933102,2.55596
-0.00635705,-0.966543,2.48602
-0.148513,-0.0568908,2.44764
-0.162044,-0.00177147,2.49603
-0.172647,0.312649,2.48516
-0.166232,0.520797,2.44124
-0.36378,0.228094,2.45555
-0.560889,0.204688,2.34297
-0.737252,0.181607,2.23002
-0.803227,0.15585,2.17137
0.0157654,0.253748,2.53896
0.243104,0.235895,2.52065
0.445297,0.237868,2.48626
0.537996,0.236362,2.46138
-0.225632,-0.147308,2.41525
-0.234913,-0.583987,2.46637
-0.242886,-0.928128,2.54812
-0.226521,-0.961579,2.47818
-0.0599638,-0.140902,2.45687
-0.0418674,-0.57973,2.46292
-0.0227158,-0.933003,2.55595
-0.00637539,-0.966451,2486
-0.148563,-0.0570801,2.44767
-0.162085,-0.00189089,2.49606
-0.172758,0.312696,2.48512
-0.166274,0.520747,2.44125
-0.363802,0.227855,2.45569
-0.561062,0.204197,2.34309
-0.7374,0.180188,2.23022
-0.803385,0.154647,2.17131
0.0156676,0.253557,2.53901
0.242852,0.235135,2.52079
0.445054,0.236793,2.48609
0.537814,0.235638,2.46131
-0.225664,-0.147501,2.41538
-0.234911,-0.584025,2.46642
-0.242901,-0.928182,2.54813
-0.226557,-0.961645,2.47819
-0.0600058,-0.14102,2.45687
-0.0418663,-0.579731,2.46292
-0.0227102,-0.932928,2.55594
